  0.0000000000E+00   301.2057019    
  0.2500000000E-08   303.4750118    
  0.5000000000E-08   308.6106150    
  0.7500000000E-08   316.2760741    
  0.1000000000E-07   325.9851591    
  0.1250000000E-07   337.1392487    
  0.1500000000E-07   349.0702651    
  0.1750000000E-07   361.0880692    
  0.2000000000E-07   372.5295916    
  0.2250000000E-07   382.8035876    
  0.2500000000E-07   391.4291584    
  0.2750000000E-07   398.0652224    
  0.3000000000E-07   402.5278264    
  0.3250000000E-07   404.7953324    
  0.3500000000E-07   405.0010940    
  0.3750000000E-07   403.4142596    
  0.4000000000E-07   400.4112575    
  0.4250000000E-07   396.4401953    
  0.4500000000E-07   391.9812991    
  0.4750000000E-07   387.5070582    
  0.5000000000E-07   383.4450348    
  0.5250000000E-07   380.1463790    
  0.5500000000E-07   377.8625333    
  0.5750000000E-07   376.7314616    
  0.6000000000E-07   376.7742421    
  0.6250000000E-07   377.9018856    
  0.6500000000E-07   379.9310773    
  0.6750000000E-07   382.6072217    
  0.7000000000E-07   385.6324529    
  0.7250000000E-07   388.6956672    
  0.7500000000E-07   391.5020984    
  0.7750000000E-07   393.7997588    
  0.8000000000E-07   395.4003124    
  0.8250000000E-07   396.1931340    
  0.8500000000E-07   396.1514000    
  0.8750000000E-07   395.3299132    
  0.9000000000E-07   393.8556494    
  0.9250000000E-07   391.9118829    
  0.9500000000E-07   389.7177045    
  0.9750000000E-07   387.5053723    
  0.1000000000E-06   385.4972778    
  0.1025000000E-06   383.8849340    
  0.1050000000E-06   382.8120332    
  0.1075000000E-06   382.3626114    
  0.1100000000E-06   382.5555630    
  0.1125000000E-06   383.3457364    
  0.1150000000E-06   384.6309728    
  0.1175000000E-06   386.2645244    
  0.1200000000E-06   388.0712739    
  0.1225000000E-06   389.8659543    
  0.1250000000E-06   391.4717969    
  0.1275000000E-06   392.7375592    
  0.1300000000E-06   393.5513955    
  0.1325000000E-06   393.8504651    
  0.1350000000E-06   393.6253008    
  0.1375000000E-06   392.9188211    
  0.1400000000E-06   391.8202750    
  0.1425000000E-06   390.4547654    
  0.1450000000E-06   388.9696565    
  0.1475000000E-06   387.5192363    
  0.1500000000E-06   386.2491527    
  0.1525000000E-06   385.2822633    
  0.1550000000E-06   384.7071596    
  0.1575000000E-06   384.5704159    
  0.1600000000E-06   384.8732893    
  0.1625000000E-06   385.5729768    
  0.1650000000E-06   386.5881853    
  0.1675000000E-06   387.8084162    
  0.1700000000E-06   389.1058336    
  0.1725000000E-06   390.3485038    
  0.1750000000E-06   391.4137363    
  0.1775000000E-06   392.2000622    
  0.1800000000E-06   392.6367766    
  0.1825000000E-06   392.6902266    
  0.1850000000E-06   392.3661389    
  0.1875000000E-06   391.7079983    
  0.1900000000E-06   390.7917525    
  0.1925000000E-06   389.7172975    
  0.1950000000E-06   388.5978722    
  0.1975000000E-06   387.5483948    
  0.2000000000E-06   386.6738234    
  0.2025000000E-06   386.0589098    
  0.2050000000E-06   385.7601852    
  0.2075000000E-06   385.8009080    
  0.2100000000E-06   386.1695739    
  0.2125000000E-06   386.8218675    
  0.2150000000E-06   387.6858572    
  0.2175000000E-06   388.6699165    
  0.2200000000E-06   389.6723541    
  0.2225000000E-06   390.5918828    
  0.2250000000E-06   391.3378394    
  0.2275000000E-06   391.8390460    
  0.2300000000E-06   392.0505832    
  0.2325000000E-06   391.9577583    
  0.2350000000E-06   391.5769175    
  0.2375000000E-06   390.9531758    
  0.2400000000E-06   390.1552532    
  0.2425000000E-06   389.2680457    
  0.2450000000E-06   388.3837542    
  0.2475000000E-06   387.5924082    
  0.2500000000E-06   386.9728226    
